UID,day,trans_amt,bal,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1,device_code2,device_code3,device1,device2,mac1,ip1,amt_src2,acc_id2,acc_id3,geo_code,trans_type2,market_code,market_type,ip1_sub
10239,1,24020.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10240,3,8182.0,300.0,2,3,2,0,0,2,1,2,1,0,2,2,2,1,2,1,1,1,2,0,0,1
10241,2,40702.0,200.0,1,2,1,0,0,1,1,0,0,1,1,1,0,1,2,0,0,1,0,0,0,1
10242,6,23893.0,600.0,1,3,1,0,0,1,1,1,1,0,1,1,1,4,2,0,0,1,1,0,0,4
10243,1,27010.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,3,9812.0,300.0,2,2,2,0,0,2,1,0,0,1,1,1,0,3,1,0,0,1,1,0,0,3
10245,16,271926.0,163968.0,2,4,3,0,0,4,2,1,1,0,1,1,1,12,3,2,5,1,2,3,1,7
10246,12,65075.0,1200.0,1,2,2,0,0,1,1,1,1,0,1,1,1,6,2,0,0,1,1,3,1,6
10247,8,66651.0,72332.0,2,4,2,0,0,3,2,1,1,0,1,1,1,3,2,0,0,1,2,3,1,3
10248,8,33421.0,24437.0,2,4,2,0,0,3,2,1,1,0,1,1,1,2,2,0,0,1,2,1,1,2
10249,9,26122.0,900.0,2,3,4,0,0,2,2,0,0,2,2,2,0,6,3,1,1,1,2,1,1,6
10250,2,318238.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10251,15,48792.0,1500.0,2,5,3,0,0,3,2,1,1,0,1,1,1,7,3,1,1,1,2,3,1,5
10252,4,3932.0,400.0,2,2,3,0,0,2,2,0,0,3,1,2,0,4,1,2,1,1,2,0,0,4
10253,16,650991.0,1600.0,2,5,5,0,0,4,6,1,1,0,1,1,1,3,6,1,2,1,1,2,2,3
10254,4,9654.0,9195.0,2,2,3,0,0,3,2,1,1,0,1,1,1,2,2,1,1,0,2,0,0,2
10255,5,1428957.0,500.0,2,5,2,0,0,3,2,0,0,1,1,1,0,1,3,0,0,1,1,1,1,1
10256,5,23875.0,70966.0,2,3,3,0,0,3,2,1,1,0,1,1,1,2,2,0,0,1,2,1,1,2
10257,59,13685908.0,2365632.0,3,8,12,1,0,6,22,1,1,1,2,3,1,14,10,5,6,4,2,10,2,11
10258,35,7559905.0,213242445.0,2,7,9,0,0,3,3,0,0,1,1,1,0,14,4,1,3,1,2,1,1,13
10259,14,40539.0,133234.0,2,3,5,0,0,2,5,0,0,1,1,1,0,5,2,0,0,1,2,2,1,5
10260,5,2671.0,500.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10261,10,21654.0,1000.0,2,4,2,0,0,2,1,2,2,0,2,2,2,4,2,1,1,1,2,0,0,4
10263,1,3361.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10264,7,55877.0,700.0,2,3,2,0,0,2,1,2,1,0,1,1,1,3,1,1,1,1,2,0,0,2
10265,3,17722.0,300.0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,1,0,0,1,1,0,0,3
10266,13,82153.0,1300.0,2,5,3,0,0,3,2,1,1,0,1,1,1,6,3,1,1,1,2,2,1,6
10267,2,55108.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10268,4,12087.0,400.0,2,3,2,0,0,2,1,2,2,0,2,2,1,1,2,1,1,1,2,0,0,1
10269,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10270,3,37811.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,1,2,2,1,1,1,2,0,0,2
10271,3,1169.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,2,1,2,1,1,1,2,0,0,1
10272,1,13691.0,100.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1
10273,3,8182.0,300.0,2,3,3,0,0,3,2,2,2,0,1,2,2,3,2,1,1,1,2,0,0,3
10274,3,15795.0,1224.0,2,3,2,0,0,3,1,1,1,0,1,1,1,2,1,0,0,2,1,1,1,2
10275,15,252728.0,2162166.0,2,5,3,1,0,4,2,0,0,2,2,2,0,4,2,1,1,1,3,1,1,4
10276,3,13971.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,2,2,1,1,1,1,2,0,0,2
10277,7,53708.0,21438.0,2,3,3,0,0,4,3,2,2,0,2,2,2,4,3,1,1,1,2,1,1,4
10278,9,135450.0,388984.0,2,4,3,0,0,4,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1
10279,1,2818.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10280,10,16165.0,1000.0,1,2,2,0,0,1,0,1,1,0,1,1,1,5,0,0,0,1,1,0,0,5
10281,19,77738.0,1900.0,2,6,3,0,0,3,2,1,1,0,1,1,1,10,4,0,0,1,2,2,1,7
10282,6,27780.0,600.0,2,3,2,0,0,2,1,2,2,0,2,2,1,4,2,1,1,1,2,2,1,4
10283,16,23344.0,1616.0,2,3,3,0,0,4,3,3,3,0,1,3,3,4,3,2,1,1,2,1,1,4
10284,12,21852.0,1200.0,1,2,2,0,0,1,1,0,0,1,1,1,0,5,2,0,0,1,1,2,1,5
10285,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10286,8,127142.0,800.0,2,3,2,0,0,2,3,1,2,0,1,1,1,3,4,0,0,1,1,1,1,3
10287,4,11543.0,400.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
10288,2,87455.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10289,3,7638.0,300.0,1,2,1,0,0,1,0,2,2,0,1,1,1,2,0,0,0,1,1,0,0,2
10290,13,36634.0,75508.0,2,4,5,0,0,3,5,0,0,2,1,2,0,5,3,1,1,0,2,2,1,5
10291,11,35891.0,1100.0,1,2,1,0,0,1,0,0,0,1,1,1,0,5,1,0,0,0,1,2,1,3
10292,4,5973.0,400.0,2,3,2,0,0,3,2,0,0,2,2,2,0,1,2,2,2,1,2,1,1,1
10294,1,19943.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
10295,3,8454.0,8183.0,1,2,2,1,0,1,3,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0
10296,85,5546500.0,9880.0,2,6,3,0,0,4,5,3,3,1,3,4,3,12,6,4,2,1,2,0,0,11
10297,7,81946.0,700.0,2,5,2,0,0,3,2,1,1,0,1,1,1,2,4,0,0,2,1,2,2,2
10298,1,81648.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10299,6,10655.0,600.0,1,2,1,0,0,1,0,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
10300,6,14190.0,600.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10301,13,43430.0,1300.0,2,3,2,0,0,3,4,4,4,0,3,4,3,4,1,4,5,1,2,0,0,3
10302,23,147526.0,90253.0,2,5,3,1,0,2,6,1,1,0,1,1,1,3,5,0,0,1,2,4,1,3
10303,76,8018.0,68947.0,2,3,24,31,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
10304,32,1056044.0,17930.0,2,8,9,0,0,5,4,0,0,2,2,2,0,17,7,2,2,1,2,1,1,17
10305,1,4177.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
10306,10,15223375.0,7330.0,2,5,5,0,0,6,2,1,1,1,1,1,1,4,3,2,3,2,1,0,0,4
10307,1,16001.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10308,15,35475.0,1500.0,2,3,2,0,0,2,2,3,2,2,3,4,1,8,1,2,1,1,2,0,0,7
10309,10,28180.0,1000.0,1,3,2,0,0,1,1,1,1,0,1,1,1,5,2,0,0,2,1,2,1,5
10310,10,24643.0,1000.0,2,3,7,0,0,2,3,4,4,0,3,4,4,9,1,3,1,1,2,0,0,9
10311,23,249270.0,543776.0,2,4,9,0,2,3,3,1,1,1,2,2,1,9,3,1,1,2,3,0,0,9
10312,3,13890.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
10313,14,73427.0,1400.0,2,4,2,0,0,2,1,1,1,0,1,1,1,6,2,0,0,1,2,2,1,5
10314,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1
10315,3,17695.0,300.0,2,3,2,0,0,2,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10317,17,39072.0,48040.0,2,6,3,0,0,3,3,1,1,0,1,1,6,9,3,0,0,1,2,1,1,9
10318,3,44280.0,35066.0,2,2,2,0,0,2,1,2,1,0,1,1,1,2,1,0,0,2,2,0,0,2
10319,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10320,12,37617.0,1200.0,2,3,2,0,0,2,1,3,3,0,2,2,2,8,2,1,1,1,2,2,1,7
10321,8,68019.0,800.0,1,2,1,0,0,1,1,0,0,1,1,1,0,2,2,0,0,1,0,0,0,2
10322,14,32657.0,1400.0,2,4,2,0,0,3,2,1,1,0,1,1,1,5,3,0,0,1,2,1,1,4
10323,3,66548.0,300.0,2,3,2,0,0,3,1,1,1,0,1,1,1,1,2,0,0,1,1,1,1,1
10324,1,915.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
10325,2,1286.0,200.0,2,2,2,0,0,2,1,0,0,2,2,2,0,2,1,1,1,1,2,0,0,2
10326,6,23688.0,1062.0,2,4,3,1,0,4,2,2,2,0,2,2,1,2,2,1,1,1,2,1,1,2
10327,12,63717.0,1200.0,2,3,2,0,0,3,1,0,0,1,1,1,0,4,2,0,0,2,2,2,1,4
10328,1,133749.0,100.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10329,1,40412.0,100.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10330,4,71073.0,166516.0,2,3,3,0,0,3,1,1,1,0,1,1,1,3,1,0,0,2,2,1,1,3
10331,2,20469.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
10332,5,24963.0,500.0,1,3,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
10333,14,39724.0,93112.0,2,3,6,0,0,2,4,0,0,1,1,1,0,5,2,0,0,1,2,2,1,5
10334,5,20612.0,500.0,1,3,1,0,0,1,1,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
10335,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10336,15,90381.0,1500.0,2,4,7,2,1,2,1,2,2,0,1,2,1,3,3,0,0,1,4,5,1,3
10337,6,42157.0,600.0,2,4,4,1,0,3,2,1,1,0,1,1,1,2,3,0,0,1,2,2,1,2
10338,16,34895.0,172952.0,2,3,2,0,0,3,2,1,1,0,1,1,1,5,2,0,0,2,2,1,1,5
10339,5,5200.0,500.0,1,3,3,0,0,1,0,0,0,1,1,1,0,3,1,0,0,0,1,0,0,3
10340,9,3833348.0,900.0,2,3,2,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
10341,13,62183.0,1300.0,2,5,3,0,0,3,2,1,1,0,1,1,1,7,3,1,1,1,2,1,1,6
10342,13,25762.0,1300.0,2,3,2,0,0,3,1,1,1,0,1,1,1,4,2,0,0,1,2,1,1,4
10343,1,16409.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10344,10,25460.0,1000.0,2,4,2,0,0,2,1,2,2,0,1,2,2,1,2,1,1,1,2,0,0,1
10345,14,33468.0,1400.0,2,5,3,0,0,2,3,1,0,1,2,2,1,4,3,2,1,2,2,0,0,4
10346,1,915.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10348,11,76372.0,4286.0,2,5,2,0,0,3,4,1,1,0,1,1,1,4,5,0,0,1,1,4,2,4
10349,1,6895.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
10350,16,27417.0,1600.0,2,4,3,0,0,2,3,1,1,1,2,2,1,9,2,3,1,1,2,0,0,9
10351,1,915.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10352,8,101698.0,800.0,2,5,2,1,0,2,3,0,0,1,1,1,0,1,4,0,0,1,1,2,1,1
10353,8,25369.0,800.0,1,3,3,0,0,1,0,0,0,1,1,1,0,2,1,0,0,0,1,0,0,2
10354,1,20242.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10355,6,17751.0,600.0,1,2,2,0,0,1,0,1,1,0,1,1,1,3,1,0,0,1,1,2,1,3
10356,15,48818.0,56930.0,2,3,3,1,0,3,4,2,2,0,2,2,2,6,3,1,1,1,3,0,0,6
10357,14,251903.0,805748.0,2,3,7,0,0,3,1,0,0,1,1,1,0,5,1,0,0,3,2,1,1,4
10358,23,139090.0,234109.0,2,5,7,4,0,3,9,1,1,0,1,1,1,6,3,0,0,1,2,2,1,6
10359,10,163566.0,152424.0,2,4,3,0,0,2,3,1,1,0,1,1,1,4,3,0,0,0,1,2,1,4
10360,1,8254.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
10362,2,31187.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10363,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10364,2,4276.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10365,10,40139.0,1000.0,2,4,3,0,0,3,3,2,2,1,3,3,2,6,3,3,2,3,2,2,1,6
10366,1,5536.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10367,19,104763.0,2284.0,2,5,3,3,0,4,6,0,0,5,1,4,0,6,6,5,5,1,2,1,1,6
10368,3,7503.0,300.0,1,3,1,0,0,1,1,1,1,0,1,1,1,2,2,0,0,1,1,0,0,2
10369,13,5547167.0,137664038.0,2,7,5,0,0,4,3,1,1,0,1,1,1,4,3,1,1,0,2,2,1,4
10370,6,33488.0,600.0,2,3,3,0,0,2,0,0,0,1,1,1,0,2,1,0,0,1,2,0,0,2
10371,5,150276.0,500.0,2,3,2,0,0,2,1,1,1,0,1,1,1,3,2,0,0,1,2,1,1,3
10372,14,42442.0,117418.0,2,4,3,0,0,5,2,2,2,0,2,2,2,6,3,2,2,2,2,1,1,6
10373,12,35040.0,104166.0,2,3,4,0,0,2,4,0,0,1,1,1,0,4,2,0,0,1,2,2,1,3
10374,70,7406.0,52143.0,2,3,23,32,0,2,3,0,0,0,0,1,0,4,2,0,0,0,3,0,0,4
10375,10,59578.0,1390.0,2,5,3,0,0,4,3,2,2,1,3,3,2,5,3,2,1,2,2,2,1,5
10376,12,33816.0,77309.0,2,3,5,0,0,2,4,0,0,1,1,1,0,4,2,0,0,0,2,2,1,3
10377,2,81204.0,200.0,1,2,1,0,0,1,1,0,0,1,1,1,0,1,2,0,0,1,0,1,1,1
10379,26,87241.0,2451305.0,3,3,4,0,1,3,1,1,1,0,1,1,1,14,1,0,0,2,3,0,0,12
10380,18,147493.0,1800.0,1,3,4,0,0,2,3,1,1,0,1,1,1,10,2,0,0,1,2,4,1,5
10381,1,13691.0,100.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1
10382,7,65935.0,700.0,2,4,2,0,0,2,1,2,2,0,1,2,1,4,2,1,1,1,2,0,0,4
10383,19,71482.0,1900.0,2,4,3,0,0,2,1,1,1,0,1,1,1,7,3,0,0,2,2,0,0,6
10384,2,217661.0,200.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,2,0,0,1
10385,14,44889.0,8534.0,2,6,4,0,0,3,3,1,1,0,1,1,1,6,4,0,0,1,2,3,2,6
10386,21,336701.0,1425388.0,2,5,6,2,0,5,2,0,0,1,1,1,0,4,3,2,2,1,3,4,1,3
10387,4,34377.0,400.0,2,3,2,0,0,2,1,1,1,1,2,2,1,2,1,1,1,1,2,0,0,2
10388,9,36505.0,6336.0,2,4,3,0,0,5,4,3,3,0,2,3,2,5,3,4,2,2,2,1,1,5
10389,13,51093.0,1418.0,2,5,4,0,0,3,3,1,1,0,1,1,1,7,4,0,0,1,2,2,1,4
10391,12,54446.0,1200.0,2,4,2,1,0,2,3,0,0,1,1,1,0,3,3,0,0,1,2,3,1,3
10392,21,9486935.0,23944.0,2,5,6,1,0,4,4,0,0,1,1,1,0,10,4,3,2,2,2,4,1,5
10393,6,16911.0,600.0,1,3,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,2,1,3
10394,3,13890.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,2,1,1,1,2,1,1,2
10395,1,5536.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10396,17,182693.0,12904.0,2,6,4,3,1,3,2,1,1,0,1,1,1,6,4,0,0,1,3,1,1,4
10397,1,10973.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10398,13,21135.0,1300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,8,2,1,1,1,2,0,0,8
10399,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10400,2,11072.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
10401,10,66235.0,1000.0,2,3,3,0,0,2,1,2,2,0,2,2,2,5,2,1,1,2,2,2,1,5
10402,2,27382.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
10403,1,6895.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10404,6,9567.0,600.0,1,2,1,0,0,1,1,1,1,0,1,1,1,3,2,0,0,1,1,1,1,3
10405,18,3046394.0,475207.0,3,6,9,1,4,5,2,1,1,0,1,1,1,7,4,2,1,2,4,1,1,6
10407,4,90615.0,400.0,2,3,2,0,0,2,1,1,2,0,1,1,2,4,2,0,0,1,2,0,0,4
10408,2,5907.0,200.0,1,2,1,0,0,1,1,1,1,0,1,1,1,1,2,0,0,1,1,0,0,1
10409,4,90645.0,96616.0,2,3,3,0,0,2,1,1,1,0,1,1,1,2,2,0,0,2,2,0,0,2
10410,21,553140.0,1983195.0,2,5,7,1,0,4,5,1,1,1,2,2,1,4,5,1,1,1,2,4,2,3
10411,6,14190.0,600.0,2,3,2,0,0,2,2,3,2,0,2,3,3,4,1,2,1,1,2,0,0,4
10412,1,6352.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10413,3,13890.0,11172.0,2,2,2,0,0,2,2,1,1,0,1,1,1,1,2,0,0,1,2,0,0,1
10414,18,10214.0,1800.0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10415,26,110750.0,2600.0,2,5,3,0,0,3,6,0,0,0,1,1,1,5,5,0,0,0,2,1,1,3
10416,19,49666.0,62362.0,2,5,4,0,0,3,3,1,1,0,1,1,1,7,3,0,0,3,2,2,1,7
10417,13,42671.0,1300.0,1,2,6,5,0,1,4,1,1,0,1,1,1,1,2,0,0,1,2,3,1,1
10418,8,22650.0,165146.0,2,4,4,0,0,3,4,0,0,1,1,1,0,3,3,1,1,0,2,1,1,3
10419,23,4477464.0,19520.0,2,7,6,1,0,5,7,1,1,1,2,2,1,5,5,4,2,1,2,2,1,5
10420,1,371.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10421,3,54664.0,300.0,2,3,2,0,0,2,1,1,1,1,2,2,1,1,2,1,1,2,1,0,0,1
10422,2,5636.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,1,2,1,1,1,1,2,0,0,2
10423,13,31198.0,70934.0,2,4,2,0,0,3,1,1,1,0,1,1,1,3,1,0,0,1,2,1,1,3
10424,8,50270.0,800.0,2,4,2,0,0,3,1,0,0,1,1,1,0,3,3,0,0,1,2,2,1,3
10425,7,12657.0,1242.0,2,4,3,0,0,5,2,0,0,2,2,2,0,4,3,2,2,1,2,1,1,4
10426,1,5536.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1
10427,13,25761.0,128510.0,2,3,3,0,0,4,3,2,2,0,2,2,2,6,3,1,1,2,2,1,1,6
10428,9,87013.0,900.0,2,5,2,0,0,3,3,1,1,0,1,1,1,3,4,0,0,1,1,2,2,3
10429,17,751045.0,1700.0,2,4,4,0,0,3,3,0,0,3,2,3,0,5,2,3,3,1,2,0,0,5
10430,11,85650.0,1100.0,1,3,2,0,2,1,0,1,1,0,1,1,1,3,1,0,0,1,2,0,0,3
10432,4,7195.0,400.0,2,3,2,0,0,2,1,2,2,0,2,2,1,1,2,1,1,1,2,0,0,1
10433,19,34512.0,1900.0,1,3,1,0,0,1,0,1,1,0,1,1,1,6,1,0,0,1,1,0,0,6
10434,2,3461.0,200.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10435,3,20685.0,300.0,2,2,2,0,0,3,2,0,0,2,1,2,0,1,1,2,2,1,2,0,0,1
10436,6,34575.0,600.0,2,4,2,0,0,2,1,3,3,0,2,3,3,2,2,1,1,1,2,0,0,2
10437,3,8454.0,300.0,1,1,2,1,0,2,3,1,1,0,1,1,1,1,3,1,1,1,2,1,1,1
10438,8,31192.0,800.0,2,4,2,0,0,3,1,1,1,0,1,1,1,1,2,0,0,1,1,3,1,1
10439,2,4820.0,200.0,1,2,2,0,0,1,1,1,1,0,1,1,1,2,1,0,0,1,1,0,0,2
10440,6,90605.0,600.0,2,4,2,0,0,2,3,0,0,1,1,1,0,3,4,0,0,1,1,2,1,3
10441,147,6071497.0,112470.0,2,5,4,0,0,4,3,2,2,0,1,2,2,30,4,2,3,2,2,0,0,12
10442,6,12831.0,600.0,1,2,1,0,0,1,0,1,1,0,1,1,1,3,1,0,0,1,1,0,0,3
10443,1,1445.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1
10444,9,21988.0,109465.0,2,3,2,0,0,3,2,0,0,1,1,1,0,3,2,0,0,1,2,3,1,2
10445,11,16049.0,1278.0,2,5,2,0,0,3,2,1,1,0,1,1,1,5,3,0,0,2,2,1,1,3
10446,27,144243.0,2700.0,2,5,4,0,2,3,1,1,1,0,1,1,1,6,2,1,1,1,3,3,1,5
10447,1,1459.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10448,14,39452.0,215245.0,2,4,6,0,0,3,6,0,0,1,1,1,0,5,3,1,1,0,2,2,1,5
10449,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10450,17,49264.0,1700.0,1,3,1,0,0,1,0,1,1,0,1,1,1,5,1,0,0,1,1,0,0,5
10451,1,54465.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10452,1,13691.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1
10453,17,30239.0,1700.0,2,3,3,0,0,2,3,4,4,0,3,4,4,8,2,3,1,1,2,0,0,8
10454,22,74362.0,1286980.0,2,2,4,1,0,4,2,0,0,2,2,2,0,15,2,2,2,1,3,0,0,15
10455,12,24143.0,22949.0,2,4,6,1,0,3,4,0,0,1,1,1,0,4,2,0,0,0,3,2,1,4
10456,20,34983.0,114588.0,2,3,2,0,0,3,3,1,1,0,1,1,1,6,3,0,0,1,2,3,1,5
10457,12,24843.0,1200.0,2,3,7,0,0,2,3,4,4,0,3,4,4,9,1,3,1,1,2,0,0,9
10458,5,27137.0,500.0,2,4,3,1,0,2,1,1,1,1,2,2,1,2,2,1,1,1,2,0,0,1
10459,9,21285.0,900.0,2,3,2,0,0,2,1,2,2,0,1,2,2,6,1,1,1,1,2,0,0,6
10460,2,163296.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,1,2,1,1,1,2,0,0,1
10461,21,1610887.0,114937.0,2,5,3,0,0,5,4,2,2,0,2,2,1,11,5,2,6,3,2,1,1,11
10462,2,21946.0,200.0,2,2,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
10463,3,7095.0,300.0,2,3,2,0,0,2,1,2,2,0,2,2,2,2,1,1,1,1,2,0,0,2
10464,3,11987.0,300.0,1,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10465,8,30698.0,800.0,1,2,1,0,0,1,1,1,1,0,1,1,1,4,2,0,0,1,1,3,1,4
10467,1,915.0,100.0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10468,11,58449.0,1100.0,2,3,4,0,0,2,3,4,4,0,2,4,4,7,1,3,1,2,2,0,0,7
10469,3,13890.0,300.0,2,3,2,0,0,2,1,2,2,0,1,2,1,2,1,1,1,1,2,0,0,2
10470,3,13890.0,300.0,1,1,1,0,0,1,1,2,2,0,1,1,1,3,1,0,0,2,1,0,0,3
10471,3,8454.0,300.0,1,2,2,1,0,2,3,0,0,1,1,1,0,1,3,1,1,1,2,1,1,1
10472,13,25761.0,141208.0,2,4,2,0,0,2,3,1,1,0,1,1,1,5,2,0,0,1,2,0,0,3
10473,11,16049.0,1100.0,2,3,2,0,0,2,2,1,1,1,2,2,1,7,2,2,1,2,2,0,0,7
10474,3,36723.0,1599.0,2,3,2,0,0,2,1,1,1,0,1,1,1,1,2,0,0,1,2,0,0,1
10475,1,235.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
10476,20,87167.0,15796.0,2,7,6,3,0,4,5,3,4,0,1,3,3,6,5,2,1,3,3,2,1,6
10477,1,163196.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10478,9,26721.0,900.0,2,2,3,0,0,2,4,2,2,1,3,3,2,8,1,4,1,1,2,0,0,8
10479,1,24020.0,100.0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1
10480,1,8254.0,100.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,8,51357.0,800.0,1,2,4,0,0,1,1,0,0,1,1,1,0,7,1,0,0,1,1,0,0,7
10482,10,44488.0,1000.0,2,4,2,0,0,2,1,1,1,1,2,2,1,2,2,1,1,1,2,0,0,2
10483,28,2761421.0,198365.0,2,5,6,1,1,6,4,1,1,1,2,2,1,7,5,2,5,1,4,1,1,7
10484,18,198864.0,95035.0,2,2,14,0,0,2,5,0,0,0,0,1,0,3,1,0,0,0,2,0,0,3
10485,13,99097.0,85982.0,2,3,3,1,0,3,5,2,2,0,1,2,2,4,3,1,1,1,3,3,1,4
