UID,day,success,mode,os,version,device1,device2,device_code1,device_code2,device_code3,mac1,mac2,ip1,ip2,wifi,geo_code,ip1_sub,ip2_sub
10380,38,26.0,4,2,1,1,1,1,2,0,0,1,9,0,0,1,5,0
10381,5,5.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10382,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10383,30,30.0,2,1,1,1,1,1,2,0,0,1,8,0,1,2,8,0
10384,5,4.0,4,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
10385,145,139.0,18,2,2,1,1,1,2,1,1,1,21,11,3,1,16,9
10386,39,39.0,4,1,2,1,1,0,0,1,0,0,7,0,1,1,7,0
10387,12,5.0,5,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10388,39,38.0,12,1,1,1,1,1,3,0,1,1,4,0,2,2,4,0
10389,17,17.0,5,2,2,1,1,1,1,0,0,1,3,2,2,1,1,1
10390,6,6.0,6,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
10391,31,31.0,2,1,2,1,2,0,0,1,0,0,9,0,3,1,8,0
10392,20,19.0,3,2,2,1,1,0,0,1,0,0,5,0,1,1,4,0
10393,21,21.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,4,0
10394,11,10.0,6,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
10395,5,4.0,3,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10396,40,40.0,2,1,2,1,1,1,2,0,0,1,6,0,0,1,6,0
10397,10,9.0,9,1,1,1,1,1,1,0,1,2,1,0,0,1,1,0
10398,38,19.0,3,2,1,1,1,1,2,0,0,2,2,0,0,1,2,0
10400,53,49.0,7,2,2,1,1,1,4,0,1,1,9,5,3,2,9,5
10401,9,8.0,2,1,2,1,1,1,1,0,0,1,3,0,0,2,3,0
10402,5,3.0,3,2,1,1,1,1,1,0,1,1,1,0,0,0,1,0
10403,9,9.0,2,1,2,1,1,1,2,0,1,1,2,0,1,1,2,0
10404,27,21.0,6,2,1,1,1,1,2,0,0,1,3,1,1,1,3,1
10405,23,21.0,7,3,2,2,1,1,2,0,2,1,4,1,3,3,4,1
10406,17,17.0,1,1,1,1,1,0,0,1,0,0,7,0,0,0,7,0
10407,49,48.0,3,3,2,1,1,1,3,0,0,2,11,0,1,1,11,0
10408,21,21.0,9,2,1,1,1,1,2,0,1,1,2,1,0,1,2,1
10409,5,3.0,3,3,1,1,1,1,1,0,0,1,1,1,0,1,1,1
10410,36,34.0,7,3,3,2,3,1,1,1,1,2,4,0,1,1,4,0
10411,2,2.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10412,8,8.0,1,1,1,1,1,1,2,0,0,1,3,0,2,2,3,0
10413,10,10.0,9,1,1,1,1,1,1,0,1,1,2,0,2,1,2,0
10414,35,32.0,8,1,2,2,2,0,0,1,1,0,8,0,1,2,6,0
10415,27,27.0,5,3,2,1,1,1,0,0,0,1,5,1,1,0,3,1
10416,35,32.0,8,2,2,1,1,1,2,0,1,2,5,1,0,3,4,1
10417,169,163.0,6,3,2,1,1,1,1,0,0,1,27,1,2,1,10,1
10418,63,60.0,12,2,1,1,1,0,0,1,0,0,14,4,0,0,14,4
10419,62,54.0,13,2,2,1,1,0,0,1,0,0,8,2,2,1,8,2
10420,15,14.0,9,1,1,1,1,1,2,0,2,3,2,0,0,1,2,0
10421,9,8.0,3,1,1,1,1,1,1,0,0,3,1,0,1,1,1,0
10423,10,5.0,5,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1
10424,12,12.0,2,1,1,1,1,0,0,1,0,0,4,0,1,0,4,0
10425,12,12.0,4,1,1,1,1,0,0,1,0,0,2,0,1,1,1,0
10426,4,4.0,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10427,16,14.0,2,1,1,1,1,1,1,0,0,1,3,0,1,1,3,0
10428,77,74.0,8,2,2,1,1,1,1,0,1,1,9,4,3,1,8,4
10429,6,6.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10430,21,18.0,3,3,2,1,1,1,2,0,0,1,4,0,1,2,4,0
10431,6,5.0,5,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0
10432,9,7.0,4,1,1,1,1,1,1,0,1,1,3,0,2,2,3,0
10433,34,34.0,2,1,2,1,1,1,2,0,0,1,8,0,2,1,8,0
10434,9,3.0,6,1,1,1,1,1,2,0,1,1,2,0,1,2,2,0
10435,11,10.0,3,3,1,1,1,0,0,1,0,0,2,0,0,0,2,0
10436,21,17.0,9,1,1,1,2,2,2,0,2,3,2,0,2,1,2,0
10437,23,19.0,6,3,1,1,1,2,1,0,2,1,2,0,1,1,2,0
10439,5,4.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10440,36,27.0,8,3,3,2,2,0,0,2,0,0,6,1,3,1,6,1
10441,202,189.0,5,2,2,1,1,1,2,0,1,1,31,0,6,2,17,0
10442,10,9.0,2,1,1,1,1,1,1,0,0,1,2,0,0,1,2,0
10443,15,15.0,8,1,1,1,1,0,0,1,0,0,2,0,0,1,2,0
10444,2,1.0,2,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
10445,24,24.0,2,1,2,1,1,1,2,0,0,1,7,0,1,2,5,0
10446,55,48.0,7,3,2,1,1,1,2,0,1,1,6,0,2,1,6,0
10447,18,16.0,2,3,2,1,1,1,2,0,0,1,2,0,0,2,2,0
10448,70,65.0,9,2,2,1,1,0,0,1,0,0,16,5,0,0,14,4
10449,7,7.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10450,131,131.0,8,2,2,1,1,1,2,0,0,2,17,9,3,1,17,9
10451,16,15.0,13,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1
10453,12,12.0,2,1,2,1,1,1,2,0,0,1,2,0,0,1,2,0
10454,17,17.0,3,1,2,1,1,0,0,1,0,0,6,0,1,1,6,0
10455,16,15.0,3,2,2,1,1,0,0,1,0,0,4,0,0,0,4,0
10456,36,32.0,3,2,2,1,1,1,2,0,0,2,4,0,2,1,4,0
10457,22,14.0,5,2,1,1,1,1,2,0,1,1,4,0,0,1,4,0
10458,6,6.0,3,1,1,1,1,1,1,0,1,1,2,0,1,1,2,0
10459,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10460,11,9.0,3,3,1,1,1,1,2,0,1,1,1,0,0,1,1,0
10461,115,107.0,16,2,1,1,1,1,2,0,1,1,11,2,2,4,11,2
10465,38,38.0,5,2,2,1,1,1,2,0,0,1,9,1,3,1,8,1
10466,16,12.0,11,4,4,4,2,1,0,2,1,2,1,1,2,2,1,1
10467,8,5.0,5,2,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10468,65,52.0,8,1,2,1,1,1,2,0,1,1,7,0,1,2,7,0
10471,3,2.0,2,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10472,45,41.0,3,2,1,1,1,1,2,0,0,1,8,0,1,2,5,0
10473,9,9.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10475,6,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10476,80,71.0,4,1,2,1,2,2,3,0,1,2,7,0,1,3,7,0
10478,16,16.0,3,1,2,1,1,1,1,0,1,1,3,0,1,1,3,0
10479,8,8.0,5,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10481,20,20.0,2,1,2,1,1,0,0,1,0,0,8,0,2,1,7,0
10482,4,4.0,4,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0
10483,158,132.0,8,3,2,1,1,1,2,0,1,1,24,0,1,1,17,0
10484,76,32.0,3,2,2,2,0,1,1,0,0,0,5,0,0,0,5,0
10485,95,94.0,4,2,1,1,1,1,2,0,1,1,3,0,0,1,3,0
10486,25,23.0,3,1,2,1,1,0,0,1,0,0,5,0,1,1,5,0
10487,12,12.0,2,1,1,1,1,1,1,0,0,1,2,0,0,1,2,0
10488,18,18.0,2,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
10489,58,56.0,18,2,2,1,1,1,2,0,1,1,7,2,4,2,7,2
10490,10,10.0,7,1,2,1,1,1,1,0,1,1,2,0,1,1,2,0
10491,10,10.0,5,2,1,1,1,0,0,1,0,0,2,0,1,1,2,0
10493,16,16.0,2,1,2,1,1,1,1,0,0,1,4,0,2,1,4,0
10494,81,77.0,6,1,2,1,1,1,2,0,1,2,13,0,2,1,7,0
10495,48,45.0,7,2,1,1,1,1,2,0,0,1,7,2,1,2,7,2
10496,5,5.0,5,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
10497,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10498,60,60.0,3,2,2,1,1,1,2,0,0,1,12,1,0,1,12,1
10499,9,9.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
10500,17,12.0,3,2,1,1,1,0,0,1,0,0,4,0,0,0,4,0
10501,61,33.0,3,2,2,2,0,1,1,0,0,1,3,0,0,0,3,0
10502,13,13.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
10503,20,18.0,11,3,3,4,2,1,0,2,1,2,1,0,2,2,1,0
10504,6,3.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10505,361,331.0,14,2,2,2,2,2,3,0,1,4,6,5,1,1,5,4
10506,186,112.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
10507,6,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10508,35,35.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,3,0
10509,6,6.0,2,1,2,2,2,2,2,0,0,2,3,0,2,1,3,0
10510,35,34.0,4,3,1,1,1,0,0,1,0,0,3,0,0,1,3,0
10511,25,21.0,7,2,1,1,1,0,0,1,0,0,6,1,0,0,6,1
10512,9,8.0,3,1,1,1,1,2,4,0,1,1,4,0,1,1,4,0
10513,14,12.0,3,3,1,1,1,0,0,1,0,0,4,0,0,1,4,0
10514,9,9.0,4,1,1,2,1,1,1,0,2,2,1,0,1,2,1,0
10515,2,2.0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10517,9,9.0,2,1,1,1,1,1,2,0,0,1,2,0,1,2,2,0
10518,35,35.0,6,2,2,1,1,1,2,0,1,1,6,1,1,1,6,1
10519,18,16.0,2,3,1,1,1,1,2,0,0,1,3,0,1,1,3,0
10521,21,14.0,3,2,1,1,1,1,3,0,0,1,4,0,2,4,3,0
10522,9,9.0,4,1,1,1,1,1,1,0,1,1,2,0,0,1,2,0
10523,16,16.0,2,1,1,1,1,1,2,0,0,1,4,0,1,1,4,0
10524,244,242.0,16,2,2,1,1,1,2,0,1,2,16,8,2,2,16,8
10525,8,5.0,4,2,2,2,2,2,2,0,0,2,2,0,1,2,2,0
10526,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
10527,5,4.0,3,1,1,1,1,1,1,0,1,2,2,0,2,0,2,0
10528,17,16.0,7,2,1,1,1,1,2,0,0,1,3,2,0,1,3,2
10529,5,4.0,4,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
10530,9,9.0,1,1,2,1,1,1,2,0,0,1,2,0,0,1,2,0
10531,47,36.0,7,3,1,1,2,2,3,0,1,1,8,0,1,2,8,0
10532,5,5.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10533,30,19.0,9,1,3,2,2,2,3,0,2,3,3,0,0,1,3,0
10534,50,36.0,11,2,2,1,1,1,2,0,1,1,5,1,1,2,5,1
10535,22,20.0,4,3,2,1,2,0,0,1,0,0,4,0,1,0,3,0
10536,178,156.0,11,2,2,1,1,1,2,0,1,1,13,9,4,2,5,5
10537,5,4.0,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0
10538,19,17.0,2,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
10540,29,29.0,2,1,2,1,1,1,2,0,0,1,5,0,2,1,5,0
10541,15,15.0,2,1,1,1,1,1,2,0,0,1,7,0,0,2,7,0
10542,158,137.0,16,2,2,1,2,0,0,1,0,0,11,5,2,2,11,5
10543,6,6.0,4,1,2,1,1,1,1,0,1,1,2,0,1,1,2,0
10544,18,18.0,2,1,2,1,1,1,2,0,0,1,3,0,1,1,2,0
10545,25,21.0,4,1,2,1,1,1,2,0,1,2,3,0,2,1,3,0
10547,22,19.0,3,3,1,1,1,1,1,0,1,1,2,0,0,0,2,0
10548,239,228.0,16,3,3,2,2,2,3,0,3,3,10,1,3,1,9,1
10549,3,2.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10550,11,11.0,2,1,1,1,1,1,2,0,0,1,1,0,1,1,1,0
10552,10,10.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,2,0
10553,21,21.0,1,1,2,1,1,1,2,0,0,1,2,0,1,1,2,0
10554,7,7.0,1,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
10555,14,11.0,8,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0
10556,4,4.0,3,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10557,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10558,22,19.0,8,2,1,1,1,1,2,0,1,1,3,1,0,2,3,1
10559,28,26.0,7,2,2,1,1,1,0,0,1,1,4,1,1,0,2,1
10560,56,52.0,10,3,1,1,1,1,2,0,1,1,4,1,1,1,2,1
10562,14,14.0,2,1,2,1,1,1,2,0,0,2,5,0,1,1,2,0
10563,28,26.0,9,2,2,1,2,0,0,1,0,0,5,1,2,2,5,1
10564,28,20.0,3,2,2,1,1,0,0,1,0,0,6,0,2,1,5,0
10565,9,9.0,2,1,2,1,1,0,0,1,0,0,3,0,2,0,3,0
10566,91,88.0,2,3,2,1,1,1,3,0,0,1,5,0,1,1,5,0
10568,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10569,15,13.0,4,1,2,1,1,1,1,0,1,1,4,0,1,2,4,0
10570,1,1.0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
10571,4,4.0,2,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
10572,28,25.0,8,4,2,2,2,1,1,1,0,1,5,0,1,1,3,0
10573,43,31.0,7,2,2,2,2,2,3,1,1,3,8,0,3,1,5,0
10574,4,4.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10575,4,4.0,2,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
10576,10,8.0,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0
10577,5,4.0,3,2,2,2,2,1,1,1,1,0,2,0,1,1,2,0
10578,25,19.0,3,2,2,1,1,1,2,0,0,1,6,0,2,2,6,0
10579,27,24.0,4,2,2,1,1,1,2,0,1,1,4,0,1,1,4,0
10580,23,23.0,2,1,1,1,1,1,2,0,0,1,5,0,2,1,5,0
10581,62,55.0,3,2,1,1,1,1,2,0,0,1,10,0,2,1,10,0
10582,155,151.0,4,2,2,1,1,1,2,0,1,1,21,0,4,2,16,0
10583,184,153.0,12,4,3,1,1,0,0,1,0,0,27,2,1,3,27,2
10584,22,20.0,5,1,2,1,1,1,2,0,1,1,5,0,1,1,5,0
10585,12,12.0,2,1,2,1,3,0,0,1,0,0,3,0,1,0,3,0
10587,33,22.0,3,2,1,1,1,1,1,0,0,1,5,0,3,1,4,0
10588,31,31.0,6,2,2,1,1,1,2,0,1,1,6,0,3,3,5,0
10590,23,20.0,6,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0
10591,5,5.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10592,6,4.0,3,2,1,1,1,0,0,1,0,0,1,0,1,0,1,0
10593,159,155.0,8,2,2,1,1,1,2,0,1,1,16,1,5,1,10,1
10594,12,9.0,3,3,1,1,1,0,0,1,0,0,3,0,0,0,2,0
10595,65,61.0,5,3,2,1,1,1,2,0,1,1,9,0,2,1,5,0
10596,6,6.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10597,10,10.0,4,3,2,1,1,1,1,0,0,1,4,2,3,2,4,2
10598,10,10.0,5,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
10599,9,6.0,3,2,1,1,1,1,1,0,0,1,2,0,2,1,2,0
10600,13,13.0,4,1,1,1,1,0,0,1,0,0,2,0,0,1,2,0
10601,175,106.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
10602,15,12.0,4,1,2,1,1,0,0,1,0,0,3,0,0,1,3,0
10603,18,16.0,3,2,1,1,1,0,0,1,0,0,5,0,1,1,5,0
10604,21,21.0,6,2,2,1,1,1,2,0,0,1,2,1,1,1,2,1
10605,3,3.0,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10606,10,10.0,2,1,1,1,1,0,0,1,0,0,5,0,1,1,5,0
10607,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10608,21,19.0,7,2,2,2,1,0,0,1,0,0,5,1,1,1,5,1
10609,16,11.0,9,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10610,14,10.0,6,2,2,1,1,0,0,1,0,0,3,1,0,1,3,1
10611,5,5.0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,2,0
10612,6,5.0,2,2,1,1,1,2,1,0,0,1,2,0,0,1,2,0
10613,13,7.0,4,2,1,1,1,0,0,1,0,0,2,0,1,0,2,0
10614,21,21.0,2,1,2,1,2,2,2,0,0,2,5,0,2,1,4,0
10615,184,181.0,13,2,2,1,1,1,2,0,0,2,3,3,1,1,2,2
10616,70,70.0,6,2,2,1,1,1,2,0,0,2,9,2,1,2,9,2
10617,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10618,8,8.0,3,1,1,1,1,1,2,0,1,1,1,0,0,1,1,0
10619,40,38.0,9,2,1,1,1,1,2,0,1,1,4,2,3,1,4,2
10620,3,3.0,3,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0
10621,11,11.0,5,2,2,1,1,1,2,0,0,1,2,1,1,2,2,1
10622,56,55.0,9,2,2,3,2,0,0,2,0,0,4,2,3,0,4,2
10623,91,87.0,5,3,1,1,1,1,2,0,0,1,18,1,3,7,16,1
10624,63,53.0,8,2,2,2,2,2,3,0,1,2,12,0,1,2,11,0
10625,31,23.0,8,2,2,2,1,0,0,1,0,0,3,1,0,1,3,1
10626,19,17.0,2,1,2,1,1,0,0,1,0,0,5,0,0,0,2,0
10627,35,18.0,8,2,1,3,3,0,0,2,0,0,6,1,2,0,5,1
10628,54,26.0,7,2,1,1,1,1,2,0,1,1,4,0,1,2,4,0
10629,100,82.0,14,2,2,2,2,2,4,0,3,4,14,0,4,2,13,0
10630,7,6.0,6,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
10631,26,26.0,2,2,2,1,1,1,2,0,0,1,6,0,3,1,5,0
10633,8,7.0,2,1,2,1,1,1,1,0,0,1,4,0,2,1,4,0
10635,8,5.0,6,2,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10636,2,2.0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0
10637,23,21.0,3,2,1,1,1,1,2,0,0,1,4,0,2,1,2,0
10638,53,53.0,10,2,2,1,1,1,2,0,0,1,8,2,2,1,7,2
10639,27,22.0,7,2,1,2,2,2,3,0,2,2,3,1,0,1,2,1
10640,4,2.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10641,32,28.0,4,2,4,3,4,1,1,2,0,1,11,0,1,4,11,0
10642,92,79.0,18,3,2,2,1,1,0,0,2,2,4,2,2,2,4,2
10643,182,111.0,3,2,2,2,0,1,1,0,0,1,5,0,0,0,5,0
10644,10,8.0,6,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0
10645,7,7.0,4,1,1,1,1,0,0,1,0,0,3,0,1,1,3,0
10646,11,8.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10647,11,9.0,2,1,1,1,1,1,2,0,1,1,1,0,1,1,1,0
10649,30,26.0,5,2,2,1,1,1,2,1,1,1,5,0,0,3,5,0
10651,44,35.0,9,2,2,1,1,1,2,0,1,1,5,1,0,1,5,1
10652,27,25.0,8,3,1,1,1,0,0,1,0,0,2,1,0,1,2,1
10653,12,10.0,10,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0
10654,29,26.0,7,1,1,2,2,2,3,0,2,2,3,0,2,2,3,0
10655,32,32.0,2,1,2,1,1,1,2,0,0,1,5,0,0,2,5,0
10656,22,17.0,3,2,1,1,1,1,2,0,0,1,6,0,3,0,3,0
10657,4,3.0,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10658,62,62.0,4,1,2,1,1,1,2,0,1,1,11,0,2,2,11,0
10659,1,1.0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
10660,44,37.0,3,2,1,1,1,1,2,0,0,2,13,0,5,2,11,0
10661,3,3.0,1,1,2,1,1,0,0,1,0,0,2,0,1,1,2,0
10663,36,33.0,5,2,1,1,1,1,2,1,1,1,8,0,1,1,7,0
10664,16,15.0,6,3,1,1,1,0,0,1,0,0,2,1,1,0,2,1
10665,32,32.0,4,1,1,1,1,2,1,0,2,2,4,0,2,1,4,0
10666,58,58.0,3,1,2,1,1,1,1,0,1,1,8,0,3,1,5,0
10667,7,7.0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
10668,21,13.0,11,3,1,1,1,1,1,0,1,2,1,0,0,1,1,0
10669,91,88.0,13,2,2,1,1,0,0,1,0,1,16,9,2,2,6,2
10670,6,6.0,2,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10671,2,0.0,2,2,1,1,1,1,1,0,0,1,1,0,0,0,1,0
10672,16,16.0,2,1,2,1,1,1,2,0,0,1,4,0,1,1,4,0
10673,30,30.0,1,1,2,1,1,1,1,0,0,1,3,0,0,1,2,0
10674,40,37.0,6,1,2,2,2,2,1,0,2,2,6,0,2,1,5,0
10675,59,59.0,6,2,1,1,1,1,2,0,0,1,12,1,0,1,10,1
10677,23,22.0,8,1,2,1,1,1,2,0,1,2,3,0,1,1,3,0
10678,5,5.0,4,1,1,2,1,1,1,0,2,2,1,0,1,2,1,0
10679,35,35.0,6,2,1,1,1,0,0,1,0,0,5,1,1,2,5,1
10680,13,13.0,2,1,1,1,1,1,1,0,0,1,3,0,0,3,3,0
10681,13,12.0,5,2,1,1,1,0,0,1,0,0,4,0,0,1,4,0
10682,65,59.0,4,2,2,1,1,1,2,1,0,1,7,0,1,2,7,0
10683,8,8.0,2,1,1,1,1,0,0,1,0,0,2,0,1,0,1,0
10684,43,35.0,7,2,1,1,1,1,2,1,1,1,9,0,0,1,9,0
10685,12,10.0,6,2,1,1,2,0,0,1,0,0,3,0,0,1,3,0
10686,15,12.0,5,2,1,1,1,1,2,0,1,1,2,0,1,1,2,0
10687,54,44.0,3,2,2,1,2,2,3,0,0,2,10,0,2,3,10,0
10688,18,16.0,3,2,1,1,1,0,0,1,0,0,5,0,0,0,5,0
10689,3,3.0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10690,24,24.0,2,1,2,1,1,1,2,0,0,1,6,0,3,2,5,0
10691,17,15.0,14,2,1,1,1,1,1,0,1,2,1,0,0,1,1,0
10692,6,6.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10693,8,8.0,5,2,2,1,1,1,1,0,1,1,2,1,0,0,2,1
10694,11,11.0,2,1,2,1,1,1,1,0,0,1,2,0,1,1,2,0
10695,42,40.0,3,2,2,1,1,1,2,0,1,1,7,0,3,1,6,0
10696,7,7.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10697,11,10.0,3,2,1,1,1,0,0,1,0,0,5,0,0,0,5,0
10698,83,68.0,17,2,1,1,1,1,2,0,1,2,1,1,1,1,1,1
10699,72,39.0,13,2,1,1,1,1,2,0,1,1,2,0,0,1,2,0
10700,9,9.0,2,1,1,2,1,2,2,0,0,2,2,0,0,2,2,0
10702,6,6.0,6,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10703,5,5.0,2,1,2,1,2,0,0,1,0,0,2,0,2,0,2,0
10704,60,60.0,9,2,2,1,1,1,2,0,0,1,12,3,2,1,12,3
10705,12,12.0,4,1,1,1,1,1,2,0,1,1,2,0,1,1,2,0
10706,12,11.0,5,1,1,1,1,1,1,0,1,2,2,0,1,1,2,0
10707,17,12.0,5,2,1,1,1,1,2,0,1,1,3,0,1,1,2,0
10708,18,17.0,9,2,1,1,1,1,1,0,1,2,1,1,1,1,1,1
10709,22,21.0,6,2,2,1,1,1,2,0,0,1,3,1,1,1,3,1
10710,20,18.0,6,2,2,1,1,1,2,0,0,1,2,1,0,2,2,1
10711,38,33.0,3,2,2,1,1,1,1,0,1,1,7,0,3,1,7,0
10712,6,6.0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0
10713,11,9.0,5,2,1,1,1,1,1,0,0,0,1,0,0,1,1,0
10715,13,12.0,9,1,1,1,1,1,1,0,1,2,2,0,1,1,2,0
10716,9,6.0,2,1,1,1,1,1,0,0,1,2,2,0,2,1,2,0
10717,76,76.0,5,2,2,2,1,1,2,0,0,1,8,2,2,2,8,2
10718,18,18.0,1,1,1,1,1,1,1,0,0,1,4,0,3,1,3,0
10719,22,22.0,7,2,1,1,1,1,2,0,0,1,3,2,1,1,3,2
10721,6,6.0,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
10723,12,10.0,6,2,1,1,2,0,0,2,0,0,3,0,0,0,3,0
10724,1,1.0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0
10725,15,13.0,9,3,4,4,1,1,0,0,1,2,7,1,1,1,7,1
10726,12,12.0,2,1,2,1,1,1,1,0,1,1,2,0,1,1,2,0
10727,26,20.0,6,1,2,1,1,1,2,0,2,2,4,0,0,1,4,0
10728,138,133.0,9,2,2,1,1,2,4,0,0,1,24,4,1,1,10,4
10729,3,3.0,3,1,1,1,1,1,2,0,1,0,2,0,0,1,2,0
10730,262,251.0,7,1,2,1,1,1,0,0,1,1,8,0,1,1,2,0
10731,49,46.0,3,2,2,1,2,2,3,0,0,2,6,1,2,1,6,1
10732,5,4.0,3,1,2,1,1,1,2,0,1,1,2,0,1,1,2,0
10733,11,8.0,3,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0
10734,25,13.0,3,2,1,1,1,1,1,0,0,1,4,0,0,1,4,0
10735,13,12.0,2,1,2,1,1,1,2,0,0,1,3,0,3,1,2,0
10736,2,2.0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
10737,58,58.0,2,1,2,1,1,1,2,0,0,1,14,0,1,1,11,0
10738,26,23.0,3,1,2,1,1,1,1,0,0,2,7,0,2,2,7,0
10739,8,7.0,7,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0
10740,6,6.0,1,1,1,1,1,1,1,0,0,1,2,0,1,1,2,0
10741,65,65.0,5,2,1,1,1,1,2,0,1,1,15,1,3,3,4,1
10742,26,22.0,4,3,2,2,2,1,1,1,0,1,3,1,1,1,3,1
10744,60,46.0,4,2,1,1,1,1,2,0,1,1,4,0,1,1,3,0
10745,5,5.0,2,1,1,1,1,0,0,1,0,0,3,0,1,1,3,0
10746,161,144.0,18,2,2,2,2,2,5,0,2,2,10,10,1,1,4,4
10747,39,23.0,10,2,2,1,1,1,2,0,1,1,4,0,2,1,4,0
10748,20,18.0,12,1,1,1,2,2,2,0,2,4,2,0,0,1,2,0
10749,11,9.0,3,2,1,1,3,0,0,1,0,0,3,0,0,0,3,0
10750,61,58.0,12,2,2,1,1,1,2,0,1,1,4,1,2,1,4,1
10751,69,62.0,14,2,1,1,1,1,2,0,1,1,8,0,2,1,2,0
