UID,Tag,day_x,mode,os,version,device1_x,device2_x,device_code1_x,device_code2_x,device_code3_x,mac1_x,mac2,ip1_x,ip2,wifi,geo_code_x,ip1_sub_x,ip2_sub,success,day_y,channel,amt_src1,merchant,code1,code2,trans_type1,acc_id1,device_code1_y,device_code2_y,device_code3_y,device1_y,device2_y,mac1_y,ip1_y,amt_src2,acc_id2,acc_id3,geo_code_y,trans_type2,market_code,market_type,ip1_sub_y,trans_amt,bal
10078,0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,7.0,2.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41471.0,7000.0
10079,0,13.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,12.0,19.0,2.0,6.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,129654.0,10054.0
10080,0,22.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2818.0,100.0
10081,0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,8.0,6.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,9838.0,600.0
10082,0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20894.0,100.0
10083,0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,17469.0,400.0
10084,0,,,,,,,,,,,,,,,,,,,11.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,173489.0,1100.0
10085,0,,,,,,,,,,,,,,,,,,,8.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,175705.0,800.0
10086,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,7.0,2.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,10755.0,700.0
10087,0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,7.0,10.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,32936.0,1000.0
10088,0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8254.0,100.0
10089,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,23.0,2.0,3.0,2.0,0.0,0.0,3.0,7.0,8.0,10.0,0.0,5.0,8.0,7.0,6.0,1.0,7.0,6.0,1.0,2.0,0.0,0.0,5.0,38993.0,2300.0
10090,0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,11.0,2.0,3.0,4.0,0.0,0.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,11695.0,1100.0
10091,0,,,,,,,,,,,,,,,,,,,12.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,25274.0,1200.0
10092,0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2818.0,100.0
10093,0,8.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,915.0,100.0
10094,0,17.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,5.0,0.0,16.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1459.0,100.0
10095,0,9.0,8.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24020.0,100.0
10096,0,,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2261.0,300.0
10097,1,13.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,9.0,2.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,17125.0,42652.0
10098,0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,742.0,200.0
10099,0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,11.0,7.0,2.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,9667.0,700.0
10100,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,8454.0,300.0
10101,0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,11.0,26.0,2.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,261713.0,2600.0
10102,1,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
10103,0,54.0,11.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,4.0,4.0,9.0,0.0,39.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,81131.0,807.0
10104,0,36.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,2.0,9.0,1.0,34.0,16.0,2.0,5.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,43515.0,1600.0
10105,1,7.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24836.0,352.0
10106,0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5636.0,200.0
10107,0,230.0,15.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,30.0,10.0,1.0,1.0,20.0,4.0,225.0,57.0,3.0,11.0,12.0,5.0,0.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,8.0,8.0,1.0,0.0,1.0,2.0,5.0,2.0,7.0,1727937.0,7194.0
10108,0,26.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,5.0,0.0,26.0,6.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,45602.0,40704.0
10109,0,18.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,16.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,26666.0,300.0
10110,0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5363.0,200.0
10111,0,14.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,13.0,6.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,32944.0,600.0
10112,0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,20586.0,200.0
10113,0,53.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,2.0,1.0,6.0,0.0,48.0,30.0,2.0,5.0,3.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,3.0,3.0,4.0,6.0,2.0,4.0,3.0,1.0,3.0,1.0,1.0,6.0,366365.0,3000.0
10114,0,,,,,,,,,,,,,,,,,,,4.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,5920.0,400.0
10115,0,19.0,7.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,0.0,16.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7583.0,300.0
10116,0,39.0,16.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,29.0,7.0,2.0,5.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,12876.0,700.0
10117,0,19.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,18.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,10167.0,300.0
10118,0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,66008.0,500.0
10119,0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,17551.0,700.0
10120,0,213.0,16.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,8.0,4.0,3.0,1.0,8.0,4.0,201.0,31.0,2.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,4.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,85396.0,3100.0
10121,0,13.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,2.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,331606.0,1500.0
10122,0,20.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,20.0,11.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,6.0,19578.0,1100.0
10123,1,160.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,101.0,67.0,2.0,3.0,20.0,32.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7100.0,61079.0
10124,0,41.0,6.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,2.0,2.0,8.0,1.0,1.0,1.0,7.0,1.0,39.0,9.0,2.0,6.0,5.0,1.0,0.0,4.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,58293.0,20210.0
10125,0,90.0,11.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,6.0,1.0,2.0,8.0,6.0,83.0,53.0,3.0,6.0,7.0,1.0,0.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,7.0,4.0,3.0,2.0,2.0,3.0,4.0,1.0,7.0,2566283.0,4302995.0
10126,0,45.0,9.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,5.0,4.0,4.0,9.0,5.0,41.0,10.0,2.0,5.0,3.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,1213370.0,1000.0
10127,0,20.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,18.0,21.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,9.0,37774.0,140935.0
10128,0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9276.0,100.0
10129,0,90.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,19.0,0.0,1.0,2.0,18.0,0.0,89.0,14.0,2.0,5.0,5.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,238642.0,157364.0
10130,0,11.0,10.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8082.0,200.0
10131,0,30.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,27.0,17.0,2.0,6.0,5.0,0.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,8.0,635151.0,1700.0
10132,0,71.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,1.0,1.0,4.0,0.0,70.0,29.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,16694.0,2900.0
10133,0,17.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,4.0,0.0,17.0,16.0,2.0,4.0,3.0,0.0,0.0,4.0,4.0,5.0,4.0,0.0,4.0,5.0,3.0,10.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,10.0,24703.0,1600.0
10134,0,22.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,0.0,22.0,12.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17209.0,1200.0
10135,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3318.0,100.0
10136,0,43.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,34.0,9.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,172146.0,900.0
10137,0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,6.0,4.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,16165.0,85856.0
10138,0,48.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,9.0,0.0,1.0,2.0,8.0,0.0,42.0,14.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,54671.0,1400.0
10139,0,28.0,8.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,6.0,1.0,23.0,9.0,2.0,6.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,249171.0,32784.0
10140,0,24.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,5.0,1.0,20.0,7.0,2.0,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,68655.0,700.0
10141,0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,
10142,0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,742.0,200.0
10143,0,12.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21112.0,100.0
10144,0,132.0,15.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,12.0,7.0,1.0,1.0,11.0,6.0,117.0,17.0,2.0,5.0,7.0,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,8.0,149274.0,1700.0
10145,0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,14460.0,600.0
10146,0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,7.0,1.0,1.0,2.0,7.0,1.0,32.0,7.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,22988.0,700.0
10147,0,30.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,4.0,0.0,21.0,11.0,2.0,3.0,7.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,4.0,4.0,4.0,9.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,9.0,24743.0,1100.0
10148,0,75.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,0.0,2.0,1.0,7.0,0.0,44.0,4.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,57210.0,400.0
10149,0,32.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,29.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,112173.0,1000.0
10150,0,12.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,4.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,8254.0,100.0
10151,0,14.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,10.0,13.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,3.0,6.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,6.0,42070.0,1300.0
10152,0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,12.0,7.0,2.0,4.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,4.0,44700.0,700.0
10153,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,18.0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,26262.0,1800.0
10154,0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,9713.0,200.0
10155,0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,27817.0,500.0
10156,0,71.0,9.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,14.0,2.0,1.0,5.0,12.0,2.0,69.0,23.0,3.0,8.0,7.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,1.0,9.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,222271724.0,240101.0
10157,0,473.0,16.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,47.0,6.0,6.0,1.0,27.0,6.0,459.0,62.0,2.0,6.0,11.0,2.0,1.0,5.0,15.0,3.0,3.0,0.0,1.0,2.0,3.0,18.0,5.0,3.0,2.0,1.0,4.0,7.0,2.0,13.0,210885.0,857225.0
10158,0,23.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,23.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,43048.0,100.0
